ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765478885.0674622,99,42,30,54,24,3.584056854248047,60.5,61.0,8.319
1765478885.2686934,99,42,30,54,24,3.584056854248047,60.5,61.0,8.319
1765478885.4697046,99,24,21,36,20,3.5847091674804688,60.0,61.5,8.582
1765478885.6707006,99,24,21,36,20,3.5847091674804688,60.0,61.5,8.582
1765478885.871789,99,20,28,26,18,3.5844879150390625,60.5,61.0,8.24
1765478886.0728931,99,20,28,26,18,3.5844879150390625,60.5,61.0,8.24
1765478886.2739341,99,20,28,26,18,3.5844879150390625,60.5,61.0,8.24
1765478886.4748418,99,29,18,34,50,3.5844268798828125,60.0,61.0,8.134
1765478886.6760027,99,29,18,34,50,3.5844268798828125,60.0,61.0,8.134
1765478886.8769379,99,21,26,18,12,3.5844650268554688,60.0,61.0,7.71
1765478887.0780385,99,21,26,18,12,3.5844650268554688,60.0,61.0,7.71
1765478887.2792761,99,21,26,18,12,3.5844650268554688,60.0,61.0,7.71
1765478887.48057,99,18,12,26,38,3.5841331481933594,60.5,61.0,8.015
1765478887.6815462,99,18,12,26,38,3.5841331481933594,60.5,61.0,8.015
1765478887.8838065,99,21,30,18,18,3.584575653076172,60.0,61.0,6.249
1765478888.0849345,99,21,30,18,18,3.584575653076172,60.0,61.0,6.249
1765478888.2860837,99,21,30,18,18,3.584575653076172,60.0,61.0,6.249
1765478888.4871051,99,26,28,44,22,3.5845718383789062,60.5,61.0,8.319
1765478888.68832,99,26,28,44,22,3.5845718383789062,60.5,61.0,8.319
1765478888.8893945,99,25,30,29,30,3.5851058959960938,60.0,61.5,8.661
1765478889.090434,99,25,30,29,30,3.5851058959960938,60.0,61.5,8.661
1765478889.291549,99,25,30,29,30,3.5851058959960938,60.0,61.5,8.661
1765478889.4925582,99,29,16,6,21,3.584686279296875,60.0,61.5,7.948
1765478889.6939113,99,29,16,6,21,3.584686279296875,60.0,61.5,7.948
1765478889.8951316,99,33,18,32,46,3.5842056274414062,60.5,61.0,8.24
1765478890.0962274,99,33,18,32,46,3.5842056274414062,60.5,61.0,8.24
1765478890.29708,99,33,18,32,46,3.5842056274414062,60.5,61.0,8.24
1765478890.4991527,48,22,22,26,25,3.5840415954589844,60.0,61.5,6.6
1765478890.700675,48,22,22,26,25,3.5840415954589844,60.0,61.5,6.6
