image,latency_ms
n01943899_9154.JPEG,1117.684
n01943899_9608.JPEG,1096.256
n01943899_9834.JPEG,1114.070
n01943899_9868.JPEG,1113.237
n01943899_9984.JPEG,1104.328
n01978287_10168.JPEG,1112.275
n01978287_11081.JPEG,1089.255
n01978287_11116.JPEG,1097.799
n01978287_11133.JPEG,1128.709
n01978287_11490.JPEG,1109.740
n01978287_11925.JPEG,1141.423
n01978287_12062.JPEG,1111.997
n01978287_12335.JPEG,1120.349
n01978287_12389.JPEG,1105.468
n01978287_12486.JPEG,1112.970
n01978287_12706.JPEG,1161.267
n01978287_13031.JPEG,1106.612
n01978287_1308.JPEG,1115.739
n01978287_13123.JPEG,1098.008
n01978287_1359.JPEG,1142.043
n01978287_140.JPEG,1144.041
n01978287_148.JPEG,1099.337
n01978287_1513.JPEG,1115.266
n01978287_1623.JPEG,1133.063
n01978287_1707.JPEG,1120.404
n01978287_172.JPEG,1120.601
n01978287_2208.JPEG,1102.888
n01978287_2214.JPEG,1110.801
n01978287_2236.JPEG,1090.862
n01978287_2264.JPEG,1107.503
n01978287_2266.JPEG,1080.413
n01978287_2310.JPEG,1133.694
n01978287_317.JPEG,1133.272
n01978287_3322.JPEG,1101.500
n01978287_34.JPEG,1099.263
n01978287_3413.JPEG,1113.513
n01978287_3448.JPEG,1116.475
n01978287_3554.JPEG,1125.794
n01978287_3572.JPEG,1102.229
n01978287_3585.JPEG,1108.459
n01978287_3588.JPEG,1105.197
n01978287_3611.JPEG,1115.154
n01978287_3749.JPEG,1134.784
n01978287_3757.JPEG,1105.319
n01978287_3830.JPEG,1120.342
n01978287_3831.JPEG,1096.600
n01978287_3860.JPEG,1127.328
n01978287_3870.JPEG,1092.844
n01978287_3879.JPEG,1105.703
n01978287_3919.JPEG,1128.059
n01978287_393.JPEG,1091.525
n01978287_3939.JPEG,1094.514
n01978287_3957.JPEG,1093.068
n01978287_4007.JPEG,1091.524
n01978287_4113.JPEG,1101.920
n01978287_4186.JPEG,1090.474
n01978287_423.JPEG,1154.419
n01978287_4291.JPEG,1107.833
n01978287_433.JPEG,1098.827
n01978287_4336.JPEG,1086.243
n01978287_4348.JPEG,1093.894
n01978287_4494.JPEG,1144.378
n01978287_4592.JPEG,1111.637
n01978287_4610.JPEG,1117.807
n01978287_468.JPEG,1100.233
n01978287_4741.JPEG,1111.945
n01978287_4923.JPEG,1121.215
n01978287_4964.JPEG,1104.574
n01978287_5181.JPEG,1138.009
n01978287_5296.JPEG,1105.629
n01978287_5419.JPEG,1101.095
n01978287_546.JPEG,1097.582
n01978287_5542.JPEG,1097.420
n01978287_5546.JPEG,1109.776
n01978287_5569.JPEG,1118.611
n01978287_5592.JPEG,1115.223
n01978287_5601.JPEG,1104.609
n01978287_5657.JPEG,1103.435
n01978287_5761.JPEG,1130.873
n01978287_5778.JPEG,1125.058
n01978287_5938.JPEG,1126.049
n01978287_5955.JPEG,1107.265
n01978287_6003.JPEG,1118.249
n01978287_6043.JPEG,1131.599
n01978287_6091.JPEG,1148.528
n01978287_614.JPEG,1113.318
n01978287_6144.JPEG,1104.639
n01978287_6155.JPEG,1119.634
n01978287_6214.JPEG,1136.581
n01978287_6225.JPEG,1096.721
n01978287_6265.JPEG,1116.718
n01978287_6269.JPEG,1112.765
n01978287_627.JPEG,1115.653
n01978287_6642.JPEG,1121.300
n01978287_666.JPEG,1089.975
n01978287_6823.JPEG,1131.562
n01978287_7213.JPEG,1098.521
n01978287_7291.JPEG,1102.887
n01978287_7316.JPEG,1096.358
n01978287_7325.JPEG,1113.416
n01978287_7420.JPEG,1130.754
n01978287_7920.JPEG,1086.023
n01978287_8060.JPEG,1126.310
n01978287_8066.JPEG,1100.033
n01978287_8119.JPEG,1125.014
n01978287_8480.JPEG,1129.715
n01978287_8793.JPEG,1119.032
n01978287_8905.JPEG,1122.210
n01978287_8944.JPEG,1105.618
n01978287_8979.JPEG,1088.068
n01978287_9352.JPEG,1083.057
n01978287_9441.JPEG,1110.118
n01978287_979.JPEG,1155.115
n01981276_10116.JPEG,1296.414
n01981276_10281.JPEG,1109.812
n01981276_10341.JPEG,1108.719
n01981276_10558.JPEG,1083.920
n01981276_11337.JPEG,1081.237
n01981276_11359.JPEG,1121.276
n01981276_1152.JPEG,1098.152
n01981276_11754.JPEG,1133.660
n01981276_11776.JPEG,1094.247
n01981276_11850.JPEG,1135.955
