image,latency_ms
n01978287_6269.JPEG,793.869
n01978287_627.JPEG,798.181
n01978287_6642.JPEG,796.699
n01978287_666.JPEG,804.244
n01978287_6823.JPEG,787.900
n01978287_7213.JPEG,800.522
n01978287_7291.JPEG,794.390
n01978287_7316.JPEG,796.558
n01978287_7325.JPEG,792.063
n01978287_7420.JPEG,794.301
n01978287_7920.JPEG,787.857
n01978287_8060.JPEG,805.834
n01978287_8066.JPEG,795.335
n01978287_8119.JPEG,792.211
n01978287_8480.JPEG,794.891
n01978287_8793.JPEG,791.657
n01978287_8905.JPEG,795.689
n01978287_8944.JPEG,800.575
n01978287_8979.JPEG,794.753
n01978287_9352.JPEG,794.487
n01978287_9441.JPEG,796.432
n01978287_979.JPEG,796.492
n01981276_10116.JPEG,811.822
n01981276_10281.JPEG,798.529
n01981276_10341.JPEG,810.550
n01981276_10558.JPEG,799.493
n01981276_11337.JPEG,790.001
n01981276_11359.JPEG,796.317
n01981276_1152.JPEG,798.110
n01981276_11754.JPEG,795.592
n01981276_11776.JPEG,798.029
n01981276_11850.JPEG,803.816
n01981276_1197.JPEG,828.176
n01981276_12107.JPEG,800.866
n01981276_12326.JPEG,806.183
n01981276_12416.JPEG,792.975
n01981276_12452.JPEG,798.341
n01981276_12502.JPEG,794.966
n01981276_12547.JPEG,807.329
n01981276_12649.JPEG,797.755
n01981276_12677.JPEG,797.972
n01981276_12745.JPEG,794.402
n01981276_12961.JPEG,798.008
n01981276_12974.JPEG,796.100
n01981276_12988.JPEG,795.629
n01981276_13164.JPEG,808.094
n01981276_13205.JPEG,796.655
n01981276_13258.JPEG,869.895
n01981276_13327.JPEG,873.285
n01981276_13432.JPEG,794.357
n01981276_13468.JPEG,797.745
n01981276_13516.JPEG,805.989
n01981276_14084.JPEG,802.623
n01981276_14238.JPEG,793.197
n01981276_14366.JPEG,791.016
n01981276_14512.JPEG,794.164
n01981276_14549.JPEG,786.354
n01981276_14575.JPEG,805.971
n01981276_14597.JPEG,801.503
n01981276_14662.JPEG,808.417
n01981276_14681.JPEG,798.136
n01981276_14724.JPEG,788.081
n01981276_14758.JPEG,795.020
n01981276_14787.JPEG,790.632
n01981276_14842.JPEG,791.661
n01981276_14950.JPEG,790.706
n01981276_14983.JPEG,808.556
n01981276_15144.JPEG,800.457
n01981276_15299.JPEG,791.525
n01981276_15336.JPEG,796.435
n01981276_15366.JPEG,792.867
n01981276_15380.JPEG,795.073
n01981276_15416.JPEG,825.263
n01981276_15682.JPEG,837.361
n01981276_15823.JPEG,790.381
n01981276_15857.JPEG,793.151
n01981276_1611.JPEG,877.832
n01981276_16406.JPEG,808.292
n01981276_16499.JPEG,808.110
n01981276_16610.JPEG,817.641
n01981276_17111.JPEG,935.788
n01981276_1727.JPEG,802.483
n01981276_17295.JPEG,835.464
n01981276_17338.JPEG,811.213
n01981276_1744.JPEG,819.760
n01981276_17713.JPEG,796.234
n01981276_18424.JPEG,797.742
n01981276_1869.JPEG,799.600
n01981276_18801.JPEG,801.820
n01981276_18954.JPEG,797.347
n01981276_1918.JPEG,795.042
n01981276_19234.JPEG,817.849
n01981276_1963.JPEG,793.544
n01981276_19726.JPEG,794.520
n01981276_19921.JPEG,796.782
n01981276_19976.JPEG,792.101
n01981276_20227.JPEG,800.102
n01981276_20276.JPEG,795.078
n01981276_20310.JPEG,804.321
n01981276_20351.JPEG,793.663
n01981276_20402.JPEG,791.288
n01981276_20628.JPEG,792.123
n01981276_20808.JPEG,792.262
n01981276_21008.JPEG,790.081
n01981276_21034.JPEG,810.287
n01981276_21088.JPEG,816.622
n01981276_21123.JPEG,809.973
n01981276_21458.JPEG,806.052
n01981276_21629.JPEG,796.534
n01981276_2164.JPEG,787.080
n01981276_22032.JPEG,797.887
