ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765485717.5467317,99,28,30,50,26,3.680286407470703,61.0,61.5,6.818
1765485717.7476897,99,28,30,50,26,3.680286407470703,61.0,61.5,6.818
1765485717.9488435,99,27,19,19,25,3.6800880432128906,60.5,61.0,6.44
1765485718.1499279,99,27,19,19,25,3.6800880432128906,60.5,61.0,6.44
1765485718.3510928,99,27,19,19,25,3.6800880432128906,60.5,61.0,6.44
1765485718.5521545,99,24,58,16,18,3.6812400817871094,61.0,61.5,7.511
1765485718.7532446,99,24,58,16,18,3.6812400817871094,61.0,61.5,7.511
1765485718.9543188,99,16,17,20,16,3.6807899475097656,60.5,61.5,6.2
1765485719.155453,99,16,17,20,16,3.6807899475097656,60.5,61.5,6.2
1765485719.3563824,99,16,17,20,16,3.6807899475097656,60.5,61.5,6.2
1765485719.557385,99,38,57,23,24,3.681079864501953,61.0,61.0,7.165
1765485719.7586768,99,38,57,23,24,3.681079864501953,61.0,61.0,7.165
1765485719.9598098,99,24,16,20,23,3.6819915771484375,61.0,62.0,6.709
1765485720.161051,99,24,16,20,23,3.6819915771484375,61.0,62.0,6.709
1765485720.3621378,99,24,16,20,23,3.6819915771484375,61.0,62.0,6.709
1765485720.5633705,99,22,24,21,58,3.681896209716797,61.0,61.5,7.245
1765485720.764644,99,22,24,21,58,3.681896209716797,61.0,61.5,7.245
1765485720.9656765,83,10,17,19,22,3.6819992065429688,61.0,61.0,5.658
1765485721.1667395,83,10,17,19,22,3.6819992065429688,61.0,61.0,5.658
1765485721.3676078,83,10,17,19,22,3.6819992065429688,61.0,61.0,5.658
1765485721.5686307,99,35,32,38,62,3.68231201171875,61.5,61.5,7.085
1765485721.7697318,99,35,32,38,62,3.68231201171875,61.5,61.5,7.085
1765485721.9710145,99,35,32,38,62,3.68231201171875,61.5,61.5,7.085
1765485722.1720936,0,18,12,12,10,3.6829376220703125,60.5,62.0,5.425
1765485722.3732328,0,18,12,12,10,3.6829376220703125,60.5,62.0,5.425
1765485722.5742671,99,33,30,44,64,3.6831092834472656,61.0,61.5,7.471
1765485722.7753778,99,33,30,44,64,3.6831092834472656,61.0,61.5,7.471
1765485722.976384,99,33,30,44,64,3.6831092834472656,61.0,61.5,7.471
1765485723.177486,99,16,23,8,20,3.686420440673828,61.0,61.0,5.506
1765485723.3787248,99,16,23,8,20,3.686420440673828,61.0,61.0,5.506
1765485723.5797238,99,33,34,60,38,3.686725616455078,61.5,62.0,7.67
1765485723.7807336,99,33,34,60,38,3.686725616455078,61.5,62.0,7.67
1765485723.9817798,99,33,34,60,38,3.686725616455078,61.5,62.0,7.67
1765485724.182854,99,10,13,9,6,3.687213897705078,61.5,62.0,6.937
1765485724.384022,99,10,13,9,6,3.687213897705078,61.5,62.0,6.937
1765485724.5849197,99,37,30,25,62,3.6869125366210938,61.5,62.0,7.816
1765485724.7861433,99,37,30,25,62,3.6869125366210938,61.5,62.0,7.816
1765485724.9870937,99,37,30,25,62,3.6869125366210938,61.5,62.0,7.816
1765485725.1881447,98,24,20,20,14,3.687389373779297,61.0,62.0,7.125
1765485725.3896017,98,24,20,20,14,3.687389373779297,61.0,62.0,7.125
1765485725.590522,99,32,33,43,33,3.6890830993652344,61.5,62.5,8.305
1765485725.791479,99,32,33,43,33,3.6890830993652344,61.5,62.5,8.305
1765485725.992596,99,32,33,43,33,3.6890830993652344,61.5,62.5,8.305
1765485726.1936555,99,11,6,8,10,3.6883277893066406,61.5,61.5,7.205
1765485726.3946512,99,11,6,8,10,3.6883277893066406,61.5,61.5,7.205
1765485726.5954883,99,28,27,30,68,3.688232421875,61.5,62.0,7.737
1765485726.7965748,99,28,27,30,68,3.688232421875,61.5,62.0,7.737
1765485726.9977198,99,28,27,30,68,3.688232421875,61.5,62.0,7.737
1765485727.1988661,99,25,20,14,10,3.6885604858398438,61.5,62.0,7.324
1765485727.3998055,99,25,20,14,10,3.6885604858398438,61.5,62.0,7.324
1765485727.6007624,99,26,30,30,61,3.689434051513672,61.5,62.5,8.647
1765485727.80181,99,26,30,30,61,3.689434051513672,61.5,62.5,8.647
1765485728.002971,99,26,30,30,61,3.689434051513672,61.5,62.5,8.647
1765485728.2051105,99,12,17,14,11,3.688915252685547,62.0,62.0,7.511
1765485728.4061496,99,12,17,14,11,3.688915252685547,62.0,62.0,7.511
1765485728.607206,98,52,27,43,30,3.6890602111816406,61.5,63.0,7.975
1765485728.8087237,98,52,27,43,30,3.6890602111816406,61.5,63.0,7.975
1765485729.009879,98,52,27,43,30,3.6890602111816406,61.5,63.0,7.975
1765485729.2109253,99,21,16,22,16,3.689922332763672,61.5,62.0,7.896
1765485729.412235,99,21,16,22,16,3.689922332763672,61.5,62.0,7.896
1765485729.613648,99,26,54,22,14,3.6900100708007812,61.5,61.5,7.777
1765485729.8146203,99,26,54,22,14,3.6900100708007812,61.5,61.5,7.777
1765485730.0158222,99,26,54,22,14,3.6900100708007812,61.5,61.5,7.777
1765485730.2168384,99,17,19,20,22,3.6899490356445312,61.5,61.5,7.432
1765485730.4179773,99,17,19,20,22,3.6899490356445312,61.5,61.5,7.432
1765485730.6189945,98,30,32,48,31,3.6900177001953125,61.5,63.0,7.896
1765485730.8198633,98,30,32,48,31,3.6900177001953125,61.5,63.0,7.896
1765485731.021019,98,30,32,48,31,3.6900177001953125,61.5,63.0,7.896
1765485731.2219174,99,21,17,17,17,3.6904144287109375,61.5,62.5,8.081
1765485731.4229758,99,21,17,17,17,3.6904144287109375,61.5,62.5,8.081
1765485731.6239922,99,23,19,52,30,3.689788818359375,61.5,63.0,8.187
1765485731.8249428,99,23,19,52,30,3.689788818359375,61.5,63.0,8.187
1765485732.0261643,99,23,19,52,30,3.689788818359375,61.5,63.0,8.187
1765485732.2280126,99,20,16,20,18,3.690204620361328,61.5,61.5,7.017
1765485732.429204,99,20,16,20,18,3.690204620361328,61.5,61.5,7.017
1765485732.6302264,99,42,49,33,26,3.691211700439453,61.5,62.5,7.962
1765485732.8312461,99,42,49,33,26,3.691211700439453,61.5,62.5,7.962
1765485733.0323582,99,42,49,33,26,3.691211700439453,61.5,62.5,7.962
1765485733.2333748,98,13,18,18,18,3.691181182861328,61.5,62.0,7.737
1765485733.4343588,98,13,18,18,18,3.691181182861328,61.5,62.0,7.737
1765485733.6357093,98,13,18,18,18,3.691181182861328,61.5,62.0,7.737
