ts,gpu,cpu1,cpu2,cpu3,cpu4,ram,temp_gpu,temp_cpu,power
1765484089.1013186,99,33,30,23,48,3.720653533935547,44.5,44.5,7.787
1765484089.3024895,0,22,28,23,22,3.721385955810547,44.0,44.0,5.33
1765484089.503672,0,22,28,23,22,3.721385955810547,44.0,44.0,5.33
1765484089.7048087,0,22,28,23,22,3.721385955810547,44.0,44.0,5.33
1765484089.9060884,99,21,26,10,37,3.7206192016601562,44.0,44.0,7.707
1765484090.110464,99,21,26,10,37,3.7206192016601562,44.0,44.0,7.707
1765484090.3125558,99,25,32,19,19,3.721221923828125,43.5,44.5,5.564
1765484090.5138216,99,25,32,19,19,3.721221923828125,43.5,44.5,5.564
1765484090.7157693,99,25,32,19,19,3.721221923828125,43.5,44.5,5.564
1765484090.9199042,99,24,27,48,18,3.721118927001953,44.5,44.0,7.4
1765484091.1221077,99,24,27,48,18,3.721118927001953,44.5,44.0,7.4
1765484091.323221,99,34,26,26,19,3.722309112548828,44.5,45.0,7.547
1765484091.5254037,99,34,26,26,19,3.722309112548828,44.5,45.0,7.547
1765484091.7283862,99,34,26,26,19,3.722309112548828,44.5,45.0,7.547
1765484091.929939,99,20,19,12,36,3.721935272216797,44.5,44.0,7.131
1765484092.1309092,99,20,19,12,36,3.721935272216797,44.5,44.0,7.131
1765484092.3328052,99,18,34,23,20,3.7224273681640625,44.0,45.0,7.171
1765484092.5346797,99,18,34,23,20,3.7224273681640625,44.0,45.0,7.171
1765484092.7367532,99,18,34,23,20,3.7224273681640625,44.0,45.0,7.171
1765484092.9401557,99,22,15,22,44,3.722442626953125,44.5,44.5,7.854
1765484093.1415257,99,22,15,22,44,3.722442626953125,44.5,44.5,7.854
1765484093.3425415,99,18,15,16,28,3.7229461669921875,44.0,44.5,7.28
1765484093.5444224,99,18,15,16,28,3.7229461669921875,44.0,44.5,7.28
1765484093.745634,99,18,15,16,28,3.7229461669921875,44.0,44.5,7.28
1765484093.947251,99,27,25,16,44,3.722503662109375,44.5,44.5,7.52
1765484094.1487353,99,27,25,16,44,3.722503662109375,44.5,44.5,7.52
1765484094.3497276,99,29,32,18,14,3.7225303649902344,44.5,44.5,7.211
1765484094.551977,99,29,32,18,14,3.7225303649902344,44.5,44.5,7.211
1765484094.753153,99,29,32,18,14,3.7225303649902344,44.5,44.5,7.211
1765484094.9556065,99,22,18,12,46,3.722728729248047,44.5,44.5,8.16
1765484095.1569316,99,22,18,12,46,3.722728729248047,44.5,44.5,8.16
1765484095.3589869,99,32,15,30,27,3.721050262451172,44.5,45.0,7.627
1765484095.5600195,99,32,15,30,27,3.721050262451172,44.5,45.0,7.627
